startdate_extracted,startdate_standard,year,month,season,mean_ci,median_ci,std_ci,min_ci,max_ci,perc_ci,mean_dn,median_dn,std_dn,min_dn,max_dn,perc_dn
2023225,2023-08-13,2023,8,3,0.005376365371383124,0.004610259803284842,0.004339366022043108,6.677707623479695e-05,0.024546716116058534,[0.00179364 0.00461026 0.00790688 0.01122761 0.0135608  0.01909208],144.93578612567694,158.0,46.283784310771416,1,220,[123.   158.   178.   191.   198.   210.68]
2023232,2023-08-20,2023,8,3,0.003617535349244531,0.0027615912627732323,0.0029958642448834408,6.677707623479695e-05,0.017759281858445344,[0.00129768 0.00276159 0.00542013 0.00769647 0.00981109 0.01217389],130.19169795577807,139.0,45.23830616774581,1,208,[111. 139. 164. 177. 186. 194.]
2023239,2023-08-27,2023,8,3,0.003480973586490789,0.0027615912627732323,0.0029267313127300954,6.677707623479695e-05,0.016378849789041684,[0.00091387 0.00276159 0.00556831 0.00790688 0.00904848 0.01063799],125.51182182816129,139.0,49.7001513362827,1,205,[ 98. 139. 165. 178. 183. 189.]
2023246,2023-09-03,2023,9,4,0.0019762483295211065,0.0012295307649586363,0.001844811748620961,6.677707623479695e-05,0.010079323864733893,[0.00046562 0.00122953 0.00316031 0.00486579 0.00556831 0.00690932],105.09619720426875,109.0,45.165857371982774,1,187,[ 73. 109. 144. 160. 165. 173.]
2023253,2023-09-10,2023,9,4,0.002346804713126068,0.0011968105255155059,0.0028145690741277,6.677707623479695e-05,0.012173890749379723,[0.00031069 0.00119681 0.00307621 0.00749165 0.00904848 0.01092882],102.24444953078508,108.0,52.97202094457864,1,194,[ 58. 108. 143. 176. 183. 190.]
2023260,2023-09-17,2023,9,4,0.002523217324150034,0.0010458162845362108,0.0031259042802485875,6.677707623479695e-05,0.013199923066441688,[0.00025039 0.00104582 0.00352035 0.00834514 0.00955    0.01063799],99.66659330985915,103.0,57.2757950699461,1,197,[ 50. 103. 148. 180. 185. 189.]
2023267,2023-09-24,2023,9,4,0.0018752023804974262,0.0008428366262169363,0.0023516290990573804,6.677707623479695e-05,0.01874361693655935,[0.00027891 0.00084284 0.00247915 0.00542013 0.00729228 0.00929586],94.53487810765147,95.0,50.70500484488611,1,210,[ 54.  95. 135. 164. 175. 184.]
2023274,2023-10-01,2023,10,4,0.002330172228410056,0.0008895521219738812,0.0029272179625658276,6.677707623479695e-05,0.01594297628170528,[0.00023724 0.00088955 0.00333547 0.00711763 0.00929586 0.01092882],97.58358831710709,97.0,56.08443771195466,1,204,[ 48.   97.  146.  174.1 184.  190. ]
2023281,2023-10-08,2023,10,4,0.0032195131783373065,0.00040687911668479677,0.0045045979506101235,6.677707623479695e-05,0.014312430803509307,[0.00014211 0.00040688 0.00709822 0.01122761 0.01217389 0.01319992],89.73226616446955,68.0,69.01473368863864,1,200,[ 29.  68. 174. 191. 194. 197.]
2023288,2023-10-15,2023,10,4,0.0025759647444295796,0.0007365011003070535,0.003158153063066848,6.677707623479695e-05,0.010928823193440932,[0.00016046 0.0007365  0.0047363  0.00790688 0.00904848 0.01035489],94.3855421686747,90.0,62.86361704533752,1,190,[ 33.5  90.  159.  178.  183.  188. ]
2023295,2023-10-22,2023,10,4,0.002296432716312924,0.000491431963214887,0.00318447665679219,6.677707623479695e-05,0.01551870222835037,[0.00014998 0.00049143 0.00311826 0.00812306 0.00929586 0.01063799],87.47382431233363,75.0,61.85959556350639,1,203,[ 31.   75.  143.5 179.  184.  189. ]
2023302,2023-10-29,2023,10,4,0.0006840069611736614,0.0002437246189121554,0.0014110162099931333,6.677707623479695e-05,0.00880767741436161,[0.00011766 0.00024372 0.00053285 0.00133316 0.00307621 0.00833625],55.41818181818182,49.0,41.94192910706509,1,182,[ 22.    49.    78.   112.   143.   179.96]
2023309,2023-11-05,2023,11,4,0.000545006061634442,0.00022477986187010584,0.0008183911926985073,6.677707623479695e-05,0.006372258716007311,[0.00011766 0.00022478 0.00057007 0.00140705 0.00228645 0.00436815],54.52966558791802,46.0,39.39084345652056,1,170,[ 22.   46.   80.5 114.  132.  156. ]
2023316,2023-11-12,2023,11,4,0.00033465536298058607,0.000207307684089783,0.0003801119914726194,6.677707623479695e-05,0.004610259803284842,[0.00011453 0.00020731 0.000418   0.0007365  0.00101799 0.00179364],46.38702779757662,43.0,30.92649695262063,1,158,[ 21.  43.  69.  90. 102. 123.]
2023323,2023-11-19,2023,11,4,0.00036317245878506055,0.00023092523805587757,0.0003789310354712376,6.677707623479695e-05,0.003817046054913863,[0.00011766 0.00023093 0.00045323 0.00084284 0.00107441 0.00183777],49.236812984138695,47.0,31.80260009730014,1,151,[ 22.   47.   72.   95.  104.  123.9]
2023330,2023-11-26,2023,11,4,0.0002951292545269169,0.0001861055822416004,0.0003466863778886609,6.677707623479695e-05,0.007906884593269861,[0.00010562 0.00018611 0.00034608 0.00064358 0.00088955 0.00165422],42.49578270192995,39.0,29.480424746906202,1,178,[ 18.  39.  62.  85.  97. 120.]
2023337,2023-12-03,2023,12,1,0.0003106837081632377,0.00017633210823958287,0.00032140130907834025,6.677707623479695e-05,0.0014850374297406216,[0.00010145 0.00017633 0.00035555 0.00076133 0.00113396 0.00134193],42.92125984251968,37.0,31.979719532930908,1,116,[ 16.5   37.    63.    91.2  106.   112.22]
2023344,2023-12-10,2023,12,1,0.00032578030764406215,0.00021879802626908177,0.0003079395192347897,6.677707623479695e-05,0.0030762058944845926,[0.00011766 0.0002188  0.00042943 0.0007169  0.00093886 0.00148504],47.154434475658185,45.0,29.838270348314573,1,143,[ 22.  45.  70.  89.  99. 116.]
2023351,2023-12-17,2023,12,1,0.0003495153024434163,0.00022477986187010584,0.0003771069656195222,6.677707623479695e-05,0.003616591023243861,[0.00011766 0.00022478 0.000418   0.00075664 0.00104868 0.00194481],48.37828668363019,46.0,30.69432987478863,1,149,[ 22.   46.   69.   91.  103.1 126. ]
2023358,2023-12-24,2023,12,1,0.0006100394957069967,0.0004014651886637341,0.0006687741239994293,6.677707623479695e-05,0.004138751965430195,[0.00011846 0.00040147 0.00077816 0.0016102  0.00183335 0.00222991],62.26744186046512,67.5,40.53750041588097,1,154,[ 22.25  67.5   92.   119.   123.75 129.35]
2023365,2023-12-31,2023,12,1,0.0004471996940916511,0.0003024206204051557,0.00043329264497603243,6.677707623479695e-05,0.005568309930770164,[0.00014211 0.00030242 0.00060978 0.00101799 0.00126315 0.00205261],57.01463057790783,57.0,33.02288789073525,1,165,[ 29.  57.  83. 102. 110. 128.]
2024007,2024-01-07,2024,1,1,0.0003746442436921621,0.0002714909767550741,0.0003085531853628663,6.677707623479695e-05,0.0017936404932533908,[0.00014211 0.00027149 0.00050487 0.00079857 0.00101799 0.00148504],53.285878300803674,53.0,29.79630071860126,1,123,[ 29.  53.  76.  93. 102. 116.]
2024014,2024-01-14,2024,1,1,0.0004163371791324782,0.0002789134129525243,0.00039545744620994155,6.677707623479695e-05,0.003817046054913863,[0.00013833 0.00027891 0.00056238 0.00093886 0.00122953 0.00194481],54.768139267531616,54.0,32.345489960904196,1,151,[ 28.  54.  80.  99. 109. 126.]
2024021,2024-01-21,2024,1,1,0.00046641799692713313,0.00031068865857931445,0.0004776483056060285,6.677707623479695e-05,0.003921402306985135,[0.00014998 0.00031069 0.00057776 0.00104582 0.00144552 0.00228645],58.115689381933436,58.0,32.98163909981086,1,152,[ 31.  58.  81. 103. 115. 132.]
2024028,2024-01-28,2024,1,1,0.0002221901180822897,0.0001421082855563661,0.00017823137227979648,6.677707623479695e-05,0.0007985744296989102,[0.00010008 0.00014211 0.00030862 0.00050094 0.00060523 0.00073712],35.74193548387097,29.0,25.958363363509008,1,93,[16.   29.   57.75 75.7  82.7  89.95]
2024035,2024-02-04,2024,2,1,0.0003357703485434474,0.00023723862594941727,0.0003330227792286851,6.677707623479695e-05,0.004610259803284842,[0.00011766 0.00023724 0.00042943 0.00069782 0.00088955 0.00148504],48.125258799171846,48.0,30.143992663051172,1,158,[ 22.  48.  70.  88.  97. 116.]
2024042,2024-02-11,2024,2,1,0.0002914469487731722,0.00017633210823958287,0.0003173965841871713,6.677707623479695e-05,0.0029943419864698214,[0.00010281 0.00017633 0.00034845 0.00064358 0.00086588 0.00165422],41.9504741833509,37.0,29.85320023135439,1,142,[ 17.    37.    62.25  85.    96.   120.  ]
2024049,2024-02-18,2024,2,1,0.00031729375799841784,0.00020179081761101134,0.0003387134939081875,6.677707623479695e-05,0.003921402306985135,[0.00011148 0.00020179 0.00038551 0.00069782 0.00093886 0.00169945],45.08816867050009,42.0,30.26820744136192,1,152,[ 20.  42.  66.  88.  99. 121.]
2024056,2024-02-25,2024,2,1,0.00025921574669467807,0.0001670718955428824,0.00026118445241509613,6.677707623479695e-05,0.0029146566385597063,[0.00010008 0.00016707 0.00031069 0.00054742 0.00077732 0.00126315],39.43824763088395,35.0,27.800105123376607,1,141,[ 16.  35.  58.  79.  92. 110.]
2024063,2024-03-03,2024,3,2,0.00044677377509681217,0.00028653877508056605,0.00041068914333505265,6.677707623479695e-05,0.0026165642298072124,[0.00014211 0.00028654 0.00062229 0.00104582 0.00125474 0.00169946],56.74812030075188,55.0,33.645102876860854,1,137,[ 29.    55.    83.75 103.   109.75 120.8 ]
2024070,2024-03-10,2024,3,2,0.0004891232124050807,0.0003024206204051557,0.0005066855406286995,6.677707623479695e-05,0.0030762058944845926,[0.00013106 0.00030242 0.00067925 0.00110378 0.00143793 0.00237239],57.680960548885075,57.0,36.05690800943482,1,143,[ 26.    57.    87.   105.   114.8  133.36]
2024077,2024-03-17,2024,3,2,0.0002945847518266196,0.00020179081761101134,0.00028079912789169163,6.677707623479695e-05,0.0035203464008066207,[0.00011148 0.00020179 0.00037525 0.00062645 0.00082041 0.00136961],44.29260528893242,42.0,28.413333137863244,1,148,[ 20.  42.  65.  84.  94. 113.]
2024084,2024-03-24,2024,3,2,0.00037922085253573574,0.00025723342482601144,0.00036295831637359673,6.677707623479695e-05,0.003921402306985135,[0.00013465 0.00025723 0.00050487 0.00079857 0.00107441 0.00179364],52.44363716424483,51.0,30.667823975135427,1,152,[ 27.  51.  76.  93. 104. 123.]
2024091,2024-03-31,2024,3,2,0.00041082676940768057,0.00021297537911518986,0.000606493504260742,6.677707623479695e-05,0.005275885965362675,[0.00011148 0.00021298 0.00045323 0.00086588 0.00136961 0.00314096],48.96725571725572,44.0,34.62419972213403,1,163,[ 20.    44.    72.    96.   113.   143.77]
2024098,2024-04-07,2024,4,2,0.00030965247868277294,0.00017163956294706596,0.0004215149083976566,6.677707623479695e-05,0.0047363021478686205,"[9.74144538e-05 1.71639563e-04 3.55545675e-04 6.61176486e-04
 1.01798505e-03 1.94534269e-03]",41.473333333333336,36.0,31.46978021319289,1,159,[ 15.    36.    63.    86.   102.   126.01]
2024105,2024-04-14,2024,4,2,0.0003055398444596543,0.0001861055822416004,0.00038436046702472156,6.677707623479695e-05,0.0049988188634573615,[0.00010635 0.00018611 0.00034608 0.00062645 0.00091387 0.00184655],43.03137789904502,39.0,29.86260667397767,1,161,[ 18.25  39.    62.    84.    98.   124.05]
2024112,2024-04-21,2024,4,2,0.0004355975093978781,0.00025723342482601144,0.0005427880639462951,6.677707623479695e-05,0.006546473285929751,[0.00013465 0.00025723 0.00051867 0.00096452 0.00136961 0.0024184 ],54.2925060435133,51.0,33.09706405283054,1,171,[ 27.  51.  77. 100. 113. 134.]
2024119,2024-04-28,2024,4,2,0.0006389900857699278,0.000375798467790067,0.0006614851605325857,7.24051403982037e-05,0.0033354727736323755,[0.00020593 0.0003758  0.00077258 0.00161912 0.00179364 0.00299688],67.35,65.0,36.710500314396874,4,146,[ 42.75  65.    91.75 119.2  123.   141.87]
2024126,2024-05-05,2024,5,2,0.0006776532557408719,0.0002642660662288421,0.0009967736499860021,6.677707623479695e-05,0.009295856266680787,[0.00012757 0.00026427 0.00084284 0.00178409 0.00254693 0.00413875],61.148409893992934,52.0,42.22118130964375,1,184,[ 25.   52.   95.  122.8 136.  154. ]
2024133,2024-05-12,2024,5,2,0.0009674898784351834,0.0006614170084456123,0.0008392975072600553,8.984241139644306e-05,0.0026880998708233637,[0.00027149 0.00066142 0.00139769 0.00216637 0.0026881  0.0026881 ],83.1304347826087,86.0,38.220532096296196,12,138,[ 53.    86.   113.75 130.   138.   138.  ]
2024140,2024-05-19,2024,5,2,0.001781610068269727,0.0009645248027417586,0.0019170604683237916,0.00011765798325877703,0.0072922810778448905,[0.00034722 0.00096452 0.00255528 0.00483989 0.00630709 0.00682988],98.68253968253968,100.0,45.032906979344894,22,175,[ 62.   100.   136.   159.8  169.6  172.52]
2024147,2024-05-26,2024,5,2,0.0017649171289977623,0.0009017120912453728,0.001955390470771526,6.677707623479695e-05,0.010637985646376327,[0.00035318 0.00090171 0.00278047 0.00486756 0.00579981 0.00713865],96.68877551020408,97.5,47.588907948440195,1,189,[ 62.75  97.5  139.25 160.   166.5  174.2 ]
2024154,2024-06-02,2024,6,3,0.003516717733342047,0.002799341568872472,0.0028684063296757255,7.641830489988815e-05,0.011849919498210883,[0.00093313 0.00279934 0.00572054 0.00769647 0.00904848 0.0096205 ],126.87931034482759,139.5,48.34814272825278,6,193,[ 98.75 139.5  166.   177.   183.   185.27]
2024161,2024-06-09,2024,6,3,0.0070827596747427895,0.007491648628402593,0.0042944184311591435,7.047829676137728e-05,0.019782510276304014,[0.00361659 0.00749165 0.01007932 0.01217389 0.01319992 0.01868875],159.63177339901478,176.0,42.75775071970871,3,212,[149.   176.   187.   194.   197.   209.89]
2024168,2024-06-16,2024,6,3,0.015589069440488454,0.01594297628170528,0.011505665266205776,6.677707623479695e-05,0.04209915704428271,[0.00445772 0.01594298 0.02454672 0.03214648 0.03485583 0.03882678],179.4727414330218,204.0,57.227575196661356,1,240,[156.75 204.   220.   230.   233.   237.  ]
2024175,2024-06-23,2024,6,3,0.012835781525718095,0.013199923066441688,0.010330773612508988,6.677707623479695e-05,0.03302534780013992,[0.00165422 0.01319992 0.02144981 0.0273432  0.02964773 0.031291  ],164.83566200931472,197.0,65.1643523718103,1,231,[120. 197. 215. 224. 227. 229.]
2024182,2024-06-30,2024,6,3,0.005164943223120702,0.003426663037657071,0.004640365625131714,6.677707623479695e-05,0.025907255011613735,[0.00113396 0.00342666 0.00929586 0.01250672 0.0135608  0.0155187 ],138.0884167237834,147.0,50.96453896418395,1,222,[106. 147. 184. 195. 198. 203.]
2024189,2024-07-07,2024,7,3,0.004003660478114765,0.003426663037657071,0.0034492147856552196,6.677707623479695e-05,0.02661554723433558,[0.00129768 0.00342666 0.00572054 0.00769647 0.01035489 0.01637885],134.4939420164431,147.0,43.85886487596096,1,223,[111. 147. 166. 177. 188. 205.]
2024196,2024-07-14,2024,7,3,0.002576898105737404,0.0016994461197228832,0.00251353343464658,6.677707623479695e-05,0.01594297628170528,[0.00069782 0.00169945 0.00381705 0.00637226 0.00769647 0.01035489],114.84086993970715,121.0,45.48880233169732,1,204,[ 88. 121. 151. 170. 177. 188.]
2024203,2024-07-21,2024,7,3,0.0022460589371665484,0.0018426777845897708,0.0018272074182053427,6.677707623479695e-05,0.016378849789041684,[0.00086588 0.00184268 0.00316031 0.00461026 0.00572054 0.00834514],116.30009451795841,124.0,38.387884775454864,1,205,[ 96. 124. 144. 158. 166. 180.]
2024210,2024-07-28,2024,7,3,0.003268899706074795,0.0029943419864698214,0.0022333775481138073,6.677707623479695e-05,0.01594297628170528,[0.00144552 0.00299434 0.00461026 0.00654647 0.00749165 0.00904848],132.76666086653907,142.0,36.03907187997599,1,204,[115. 142. 158. 171. 176. 183.]
2024217,2024-08-04,2024,8,3,0.003449922882565998,0.002546932293333868,0.0032512867650393404,6.677707623479695e-05,0.016826639874000782,[0.0007169  0.00254693 0.00527589 0.00834514 0.01035489 0.01284865],123.35200700262598,136.0,49.93586495710605,1,206,[ 89. 136. 163. 180. 188. 196.]
2024224,2024-08-11,2024,8,3,0.010188567950038557,0.005876941937084154,0.011645812622487456,6.677707623479695e-05,0.05977992970248461,[0.00210872 0.00587694 0.0135608  0.02809075 0.03678776 0.05084771],159.86488640892787,167.0,52.32786389081156,1,253,[129. 167. 198. 225. 235. 247.]
2024231,2024-08-18,2024,8,3,0.005159656948085778,0.003616591023243861,0.005042458363809097,6.677707623479695e-05,0.03214647813822493,[0.00110378 0.00361659 0.00790688 0.01250672 0.01594298 0.02032335],135.70431575064552,149.0,54.401281594636714,1,230,[105. 149. 178. 195. 204. 213.]
2024238,2024-08-25,2024,8,3,0.004301060234903909,0.0027615912627732323,0.00443756883326453,6.677707623479695e-05,0.05513322536354969,[0.00110378 0.00276159 0.00637226 0.01063799 0.01217389 0.01925606],132.65222112537018,139.0,47.243660448979064,1,250,[105. 139. 170. 189. 194. 211.]
2024245,2024-09-01,2024,9,4,0.002372480784261623,0.0009138720605168643,0.0035364172387418497,6.677707623479695e-05,0.028858742295052624,[0.00032791 0.00091387 0.00299434 0.00620268 0.00904848 0.01824481],99.58375831127752,98.0,52.61761485633546,1,226,[ 60.  98. 142. 169. 183. 209.]
2024252,2024-09-08,2024,9,4,0.002030836756880777,0.000938856894793467,0.002504742732824795,6.677707623479695e-05,0.021449807549949466,[0.00033687 0.00093886 0.00289527 0.00542013 0.00690932 0.01184992],99.05636507398621,99.0,49.76832339032011,1,215,[ 61.    99.   140.75 164.   173.   193.  ]
2024259,2024-09-15,2024,9,4,0.001405574157188171,0.00042943100759441867,0.0020111652514407316,6.677707623479695e-05,0.01824481230988928,[0.00017164 0.00042943 0.00189306 0.00448757 0.00587694 0.00904848],79.5682883284981,70.0,51.4243872935645,1,209,[ 36.  70. 125. 157. 167. 183.]
2024266,2024-09-22,2024,9,4,0.001820639299998515,0.0011968105255155059,0.0018271225688912254,6.677707623479695e-05,0.013199923066441688,[0.00039605 0.00119681 0.0026881  0.00448757 0.00542013 0.00790688],100.81000496935565,108.0,46.21883524537839,1,197,[ 67. 108. 138. 157. 164. 178.]
2024273,2024-09-29,2024,9,4,0.0028055567065395953,0.0015256376578027826,0.002840550330804061,6.677707623479695e-05,0.013931548782293813,[0.00053285 0.00152564 0.00486579 0.00749165 0.00857329 0.00981109],113.78757939308397,117.0,49.642064349261894,1,199,[ 78. 117. 160. 176. 181. 186.]
2024280,2024-10-06,2024,10,4,0.0021628107154427227,0.0006978231935532213,0.002605289656576736,6.677707623479695e-05,0.013199923066441688,[0.00020731 0.00069782 0.00436815 0.00637226 0.00729228 0.00904848],93.25123422929238,88.0,57.478493842249826,1,197,[ 43.  88. 156. 170. 175. 183.]
2024287,2024-10-13,2024,10,4,0.0012528098419835219,0.00034608390305791557,0.0018664412392173878,6.677707623479695e-05,0.012173890749379723,[0.00014211 0.00034608 0.00122953 0.00448757 0.00556831 0.00729228],72.51515151515152,62.0,52.05700690014059,1,194,[ 29.  62. 109. 157. 165. 175.]
2024294,2024-10-20,2024,10,4,0.001588945091026824,0.0010179850498743426,0.0015155289383572495,6.677707623479695e-05,0.007906884593269861,[0.00028654 0.00101799 0.0026881  0.0039214  0.00448757 0.00542013],94.63493064312736,102.0,47.91648646535287,1,178,[ 55. 102. 138. 152. 157. 164.]
2024301,2024-10-27,2024,10,4,0.0008409648488362392,0.00047835398910909855,0.0008845178547248881,6.677707623479695e-05,0.009811093170815422,[0.00018239 0.00047835 0.00126315 0.00210872 0.00247915 0.00360023],74.23444613050076,74.0,41.2872221921898,1,186,[ 38.25  74.   110.   129.   135.   148.83]
2024308,2024-11-03,2024,11,4,0.0005085353488161687,0.0003024206204051557,0.0006798517609784293,6.677707623479695e-05,0.010354887860243467,[0.00014599 0.00030242 0.00064358 0.00116496 0.00148504 0.00232522],59.04347826086956,57.0,34.90557370713747,1,188,[ 30.    57.    85.   107.   116.   132.61]
2024315,2024-11-10,2024,11,4,0.0005208393408699507,0.0002943726110391355,0.0006274327333974532,6.677707623479695e-05,0.009048475191279258,[0.00013833 0.00029437 0.00064358 0.00119044 0.00174591 0.00276159],58.57642413987592,56.0,36.37877205371223,1,183,[ 28.   56.   85.  107.8 122.  139. ]
