date,mean_u10,mean_v10,mean_d2m,mean_t2m,mean_sp,mean_tp,mean_ssr,mean_str,mean_tcc,mean_mn2t,mean_mx2t
2018-05-31,0.25567405502642354,0.9115335652905125,283.63319052419354,287.23350672568046,99237.67439516129,0.004824625413799492,794256.3407258064,-154146.04463835686,0.6202013628377069,281.0606994628906,293.86083984375
2018-06-30,-0.034790686890482904,0.05206287155548731,288.59446919759114,292.3939585367838,99045.69166666667,0.0036818949340111356,934375.0145833333,-210134.59036458333,0.6140126399695873,286.3678283691406,298.1332092285156
2018-07-31,0.30477973171735123,0.4341461903625919,291.2682396673387,296.19909372637346,99407.5070564516,0.003992803997935133,813604.6572580645,-219544.65146169355,0.45249871475501885,292.698486328125,299.46282958984375
2018-08-31,1.4305940628232015,1.5095384890033352,292.3508881599672,296.24613608083416,99262.97001008065,0.004713250104543275,652137.4838709678,-192394.74054939515,0.608454012582379,292.57061767578125,298.9241943359375
2018-09-30,-0.8744068051377932,0.4844794062276681,289.66578979492186,293.22641805013023,99623.60963541667,0.004397406737030305,468425.3963541667,-178575.55078125,0.6429097125927608,287.4051513671875,299.4130554199219
2018-10-31,2.361566704607779,0.538397824091296,281.1165279265373,285.29515420236896,99322.52142137097,0.006193671584625128,296410.98601310485,-217019.15108366936,0.6883535572598057,278.525390625,296.4891357421875
2018-11-30,2.5190139676133794,0.38967489302158353,272.8219502766927,276.88304748535154,99352.8078125,0.003862348767447977,196385.8453125,-189470.97604166667,0.8924054324626922,269.2925720214844,284.42388916015625
2018-12-31,2.0345051341479823,0.6757863159141233,271.51440528131303,274.91138778194306,99408.36920362903,0.004198169301047963,186391.81086189515,-169674.60068044355,0.7892315445407745,270.8956298828125,280.8511047363281
2019-01-31,2.8589253802934,0.2506550444710639,266.06358928065146,269.93242965206025,99404.10005040323,0.004594353408946768,203550.4998109879,-172818.61803805444,0.8244193100160168,255.4470062255859,279.595703125
2019-02-28,1.912225672176906,1.0208189114928246,267.55944279261996,270.9583718436105,99531.25418526786,0.003894851029783768,298532.97223772324,-179553.68496704102,0.8871566589389529,259.3837585449219,278.03314208984375
2019-03-31,2.310927235911931,0.7204554421046088,268.6802732406124,272.9609995195943,99582.15398185483,0.0034597741165138638,542172.4233870967,-189858.9119203629,0.6458954331314852,263.77691650390625,280.2047424316406
2019-04-30,0.4940742249290148,0.05427909344434738,275.6641347249349,279.3262969970703,99101.065625,0.006314822131785679,577729.63125,-115459.8109375,0.7394826099276542,271.5840759277344,284.5286865234375
2019-05-31,0.591234763543452,0.12018451190763904,281.97374405399444,284.83564905966483,99085.50453629032,0.0057039502307239705,748272.0841733871,-154320.3832535282,0.7493472080076894,280.538330078125,289.4004211425781
2019-06-30,1.080845236281554,0.6893837433929245,286.765180460612,290.741303507487,99035.16041666667,0.0045223929232620416,893276.4822916667,-196299.18385416668,0.6402201483647029,284.81866455078125,296.3554382324219
2019-07-31,1.4900082493982008,0.5272494674690308,291.8949388073337,296.312498031124,99200.23059475806,0.0031462843555885595,873533.2469758064,-235699.2953629032,0.5000679269433022,293.2485656738281,298.81072998046875
2019-08-31,0.8368719710457709,0.43415739795854014,290.1449427450857,295.1135765814012,99167.13130040323,0.003638053307667497,702974.0090725806,-228662.11340725806,0.48934643595449384,291.6318664550781,297.8868103027344
2019-09-30,0.20754660132030647,0.8390911012887955,288.4882385253906,292.88866068522134,99482.11927083334,0.00265805947625669,507440.06354166666,-220087.59817708333,0.5528818576286236,290.38995361328125,296.8728942871094
2019-10-31,0.7260163046659962,1.2405737326029809,282.1364066831527,286.6148228799143,99263.76033266129,0.005730388940207385,311749.3431199597,-232494.3497983871,0.6188201079024903,281.9722900390625,296.3800048828125
2019-11-30,2.8351099194415537,0.7691077088316282,272.3929880777995,276.924267578125,99410.79348958333,0.003408875005136907,216761.91002604167,-196531.18391927084,0.7914200574159622,268.7981262207031,282.10498046875
2019-12-31,2.5067335998999978,1.3457200974225998,271.62400177986393,275.2452559932586,99244.29586693548,0.005778043677115988,204798.6476814516,-182792.40073714717,0.77219770881798,266.611328125,281.1680603027344
2020-01-31,2.8127381436286436,1.1418079147415776,270.27943666519656,273.8072450699345,99492.08215725806,0.004019820972517754,229291.73204385082,-156026.2563004032,0.8469804563829976,267.46124267578125,281.93621826171875
2020-02-29,2.700968542489512,-0.18354440544699802,268.3092577704068,272.2008530189251,99279.58351293103,0.0031106971833787145,380475.0519935345,-200900.1120689655,0.7524148701290713,264.7555847167969,276.56103515625
2020-03-31,1.1044733495481553,0.5842745955432614,272.81558325982866,276.2363980200983,99486.76234879032,0.004041823234847883,562133.2197580645,-165028.7035660282,0.6965744132476468,270.54827880859375,282.3975830078125
2020-04-30,1.4621933415532111,-0.2674230605363846,273.82118428548176,278.5882039388021,98900.69635416666,0.0034248120435829204,704158.0447916667,-217909.06139322917,0.6240553145607313,274.1195373535156,284.4068908691406
